# experiment=move_stability engine=helix-f3270d5 date=20260808-001652
# suite=tests/data/stockfish-bench-all.epd node_budget=20000000 positions=309
fen_id,fen,depth,bestmove,nodes,qnodes,seldepth,time_ms
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,8,a3a2,156871,76804,14,94
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,9,g7g6,689923,337827,16,456
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,10,g7g6,2746810,1372478,17,1604
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,11,g7g6,7950747,3970201,20,5018
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,1,a2h2,69,40,6,0
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,2,a2d2,345,187,6,0
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,3,a2d2,1394,690,6,1
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,4,a2h2,7353,3804,10,4
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,5,a2a3,27422,13754,10,14
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,6,a2h2,67997,33645,12,41
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,7,a2h2,174781,86546,14,100
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,8,a2h2,317976,155296,14,194
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,9,a2h2,663319,319946,16,390
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,10,a2d2,2338659,1132683,17,1359
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,11,a2d2,3951646,1913337,18,2341
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,1,a3a2,125,100,6,1
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,2,a3a2,281,201,6,1
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,3,a3a2,1345,729,8,1
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,4,a3a2,3677,2030,9,3
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,5,a3a2,19062,9772,14,10
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,6,a3a2,32782,16575,14,20
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,7,a3a2,93519,46403,14,51
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,8,a3a2,156871,76804,14,95
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,9,g7g6,689923,337827,16,456
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,10,g7g6,2746810,1372478,17,1625
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,11,g7g6,7950747,3970201,20,5023
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,1,a2h2,70,41,6,0
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,2,a2h2,244,136,6,0
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,3,a2h2,1629,829,7,0
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,4,a2h2,4558,2222,9,2
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,5,a2h2,19613,9620,9,10
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,6,a2h2,37331,18347,12,21
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,7,a2h2,85881,42184,12,48
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,8,a2h2,244450,118629,14,148
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,9,a2h2,554808,268137,15,331
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,10,a2h2,1242588,600941,16,741
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,11,a2h2,3793567,1888837,19,2432
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,1,a3a2,151,126,6,0
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,2,a3a2,303,223,6,0
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,3,a3a2,1362,750,8,1
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,4,a3a2,3707,2027,9,3
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,5,a3a2,17730,8912,9,9
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,6,a3a2,31199,15495,11,19
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,7,a3a2,82493,40425,14,49
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,8,a3a2,176852,85901,14,109
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,9,a3a2,386774,186535,16,236
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,10,a3a2,933563,447958,16,561
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,11,a3a2,2164196,1047467,18,1397
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,1,a2h2,67,38,6,0
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,2,a2h2,284,165,6,0
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,3,a2h2,1772,938,7,1
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,4,a2a3,5482,2857,10,4
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,5,a2a3,22512,11051,10,10
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,6,a2h2,60129,30051,11,32
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,7,a2h2,146914,72378,13,73
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,8,a2h2,278769,135947,14,156
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,9,a2h2,611452,294091,15,331
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,10,a2h2,1788856,872919,17,1014
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,11,a2h2,3500982,1715640,19,2010
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,12,a2h2,18595704,9475263,21,11037
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,1,a3a2,126,101,6,0
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,2,a3a2,312,226,6,0
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,3,a3a2,1388,763,8,0
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,4,a3a5,5430,2808,8,3
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,5,a3a5,15840,7810,9,8
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,6,a3a5,47824,24045,11,26
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,7,a3a2,200621,99058,14,108
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,8,g7g6,467914,229733,15,256
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,9,g7g6,1116220,540549,16,650
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,10,g7g6,2669109,1312213,17,1490
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,11,g7g6,5753461,2840144,18,3431
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,1,a2h2,70,41,6,0
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,2,a2d2,374,209,6,0
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,3,a2d2,1511,755,8,0
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,4,a2h2,7117,3508,10,3
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,5,a2h2,21840,10750,10,10
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,6,a2h2,42378,20936,11,24
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,7,a2h2,155717,78114,14,87
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,8,a2h2,281279,138447,14,166
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,9,a2h2,722044,351221,16,397
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,10,a2h2,2288680,1113182,17,1238
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,11,a2h2,10994680,5591467,20,6825
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,1,h2d2,60,35,5,0
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,2,h2d2,258,153,5,0
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,3,h7h5,3020,1693,7,2
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,4,h7h5,6202,3404,8,4
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,5,h2h1,40669,22240,12,26
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,6,h2h1,72573,38427,12,47
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,7,h7h6,242436,121556,14,143
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,8,h2h1,850567,419162,14,480
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,9,h7h6,1625977,799644,16,964
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,10,h2g2,7093695,3542723,18,3960
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,11,h2h1,17830368,8974899,19,10905
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,1,d8c7,69,43,3,0
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,2,d8c7,223,118,4,0
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,3,d8c7,1385,773,7,1
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,4,d8d7,5632,2883,8,3
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,5,d8c7,20513,10503,9,13
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,6,c6e8,88842,44682,12,54
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,7,d8c7,210732,104307,14,118
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,8,d8c7,331669,162046,14,193
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,9,d8c7,615032,300136,16,364
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,10,c6e8,2197084,1087961,18,1288
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,11,c6e8,8846357,4398729,19,5426
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,1,c6d7,11,6,3,0
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,2,c6d7,90,48,5,0
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,3,c6d7,427,234,7,0
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,4,c7c8,6571,3220,7,3
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,5,c7c8,13104,6643,10,7
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,6,c7c8,36595,18034,12,21
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,7,c7c8,88207,43470,13,53
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,8,c7c8,141682,69267,14,83
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,9,c7c8,281971,137693,16,192
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,10,c7d8,1072605,519962,16,585
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,11,c7d8,5161089,2581429,19,3355
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,12,c7d8,8271267,4158558,20,5201
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,1,d8c7,69,43,3,0
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,2,d8c7,223,118,4,1
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,3,d8c7,1385,773,7,1
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,4,d8d7,5632,2883,8,4
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,5,d8c7,20513,10503,9,13
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,6,c6e8,88842,44682,12,53
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,7,d8c7,210732,104307,14,117
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,8,d8c7,331669,162046,14,194
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,9,d8c7,615032,300136,16,363
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,10,c6e8,2197084,1087961,18,1283
101,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 5 58,11,c6e8,8846357,4398729,19,5464
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,1,h2d2,68,42,5,0
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,2,h2d2,301,193,6,0
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,3,h2d2,2021,1199,7,1
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,4,h2b2,4761,2606,9,3
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,5,c7d7,27836,15303,12,19
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,6,c6d7,75476,39070,12,48
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,7,h2h1,221029,112618,14,139
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,8,h2h1,358924,179357,14,234
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,9,h2h1,770094,380059,16,506
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,10,h2d2,2721066,1339135,17,1629
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,11,h2h1,5400270,2652154,19,3313
102,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/7r/8 b - - 7 59,12,h2g2,17338643,8744353,19,10467
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,1,d2h2,102,78,5,0
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,2,d2h2,253,159,5,0
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,3,d2h2,1395,811,7,1
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,4,d2g2,5606,2950,8,4
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,5,d2g2,14593,7530,10,8
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,6,d2g2,29272,14987,11,18
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,7,d2g2,76756,39529,14,49
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,8,d2g2,164815,81970,14,102
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,9,d2g2,591374,293045,16,359
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,10,d2g2,1228320,602136,17,716
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,11,d2g2,3074929,1509271,18,1771
103,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 9 60,12,d2g2,8067962,4044290,19,4716
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,1,g2d2,66,42,5,0
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,2,g2d2,312,214,6,0
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,3,g2d2,1868,1132,7,1
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,4,g2b2,4528,2469,9,3
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,5,h6h5,16403,8553,11,10
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,6,h6h5,46769,24176,13,30
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,7,g2g1,197249,101067,14,125
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,8,g2g1,306919,155354,14,196
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,9,g2g1,598919,299668,15,365
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,10,g2g1,1263314,620793,17,756
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,11,g2g1,2987370,1462912,18,1827
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,12,g2g1,8136309,4068669,19,4899
104,8/2k5/2b3Rp/2P1p3/1K2P3/3B2P1/6r1/8 b - - 11 61,13,g2g1,19237716,9654756,21,11925
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,1,d2h2,102,78,5,0
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,2,d2h2,253,159,5,0
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,3,d2h2,1395,811,7,1
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,4,d2g2,5606,2950,8,3
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,5,d2g2,14593,7530,10,8
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,6,d2g2,29272,14987,11,17
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,7,d2g2,76756,39529,14,47
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,8,d2g2,164815,81970,14,101
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,9,d2g2,591374,293045,16,357
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,10,d2g2,1228320,602136,17,722
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,11,d2g2,3074929,1509271,18,1810
105,8/2k5/2b3Rp/2P1p3/4P3/2KB2P1/3r4/8 b - - 13 62,12,d2g2,8067962,4044290,19,4816
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,1,h6h5,88,64,5,0
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,2,h6h5,380,267,7,0
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,3,c7d7,3603,2248,9,2
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,4,c6d7,8103,4626,9,5
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,5,c6d7,22428,12062,12,13
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,6,c6d7,50801,26282,12,31
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,7,g2h2,208346,107232,14,128
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,8,c6e8,351932,177130,14,219
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,9,c6e8,741164,369578,16,442
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,10,c6e8,1313361,643730,17,804
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,11,c6d7,3603232,1770295,19,2188
106,8/2k5/2b3Rp/2P1p3/2K1P3/3B2P1/6r1/8 b - - 15 63,12,c6d7,14133556,7287113,19,8982
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,1,e8d7,15,8,3,0
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,2,e8d7,121,79,5,0
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,3,e8d7,553,337,7,1
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,4,e8d7,2001,1091,9,2
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,5,e8d7,5235,2830,11,4
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,6,e8d7,18433,9376,11,12
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,7,e8d7,62652,31918,13,44
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,8,c7c6,226850,110437,13,142
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,9,c7c6,405891,195445,16,265
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,10,c7c6,670086,320848,17,429
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,11,c7d8,4017547,1990539,18,2722
107,4b3/2k3R1/7p/2P1p3/2K1P3/3B2P1/6r1/8 b - - 17 64,12,e8d7,12654614,6383369,19,8062
108,r1bqkbnr/npp1pppp/p7/3P4/4pB2/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6,1,c3e4,93,47,3,0
108,r1bqkbnr/npp1pppp/p7/3P4/4pB2/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6,2,c3e4,666,489,9,0
108,r1bqkbnr/npp1pppp/p7/3P4/4pB2/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6,3,c3e4,5714,3257,10,3
108,r1bqkbnr/npp1pppp/p7/3P4/4pB2/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6,4,c3e4,21791,15401,13,18
108,r1bqkbnr/npp1pppp/p7/3P4/4pB2/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6,5,c3e4,139532,76702,14,65
108,r1bqkbnr/npp1pppp/p7/3P4/4pB2/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6,6,c3e4,273864,178979,20,188
108,r1bqkbnr/npp1pppp/p7/3P4/4pB2/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6,7,c3e4,1245754,704322,22,610
108,r1bqkbnr/npp1pppp/p7/3P4/4pB2/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6,8,c3e4,2498758,1624722,22,1677
108,r1bqkbnr/npp1pppp/p7/3P4/4pB2/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6,9,c3e4,13173514,7978664,26,7758
109,r1bqkb1r/npp1pppp/p4n2/3P4/4pB2/2N5/PPP1QPPP/R3KBNR w KQkq - 3 7,1,c3e4,101,57,5,0
109,r1bqkb1r/npp1pppp/p4n2/3P4/4pB2/2N5/PPP1QPPP/R3KBNR w KQkq - 3 7,2,c3e4,969,776,13,1
109,r1bqkb1r/npp1pppp/p4n2/3P4/4pB2/2N5/PPP1QPPP/R3KBNR w KQkq - 3 7,3,c3e4,5210,3051,13,3
109,r1bqkb1r/npp1pppp/p4n2/3P4/4pB2/2N5/PPP1QPPP/R3KBNR w KQkq - 3 7,4,c3e4,19702,15118,15,18
109,r1bqkb1r/npp1pppp/p4n2/3P4/4pB2/2N5/PPP1QPPP/R3KBNR w KQkq - 3 7,5,c3e4,104243,60397,15,54
