# experiment=tt_sweep engine=helix-f3270d5 date=20260808-012157
# suite=tests/data/stockfish-bench-all.epd budget_ms=1000 reps=3 mb=1,4,16,64,256 entry_bytes=32 positions=309
fen_id,tt_mb,rep,completed_depth,seldepth,nodes,qnodes,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,stop_reason
79,4,2,9,17,1559121,763841,394490,81611,136334,38184,0.2069,918,c7b7,soft_time
80,4,0,10,18,1564672,744088,436085,106902,151763,46024,0.2451,949,c6b5,hard_time
80,4,1,10,18,1567744,745591,436931,107054,152030,46196,0.2450,949,c6b5,hard_time
80,4,2,10,18,1553408,738427,431128,106428,150098,45047,0.2469,951,c6b5,hard_time
81,4,0,9,17,1544192,796157,416315,64611,131352,38529,0.1552,949,d7d4,hard_time
81,4,1,9,17,1542144,795201,415982,64555,131192,38429,0.1552,950,d7d4,hard_time
81,4,2,9,17,1547264,797708,417498,64906,131703,38739,0.1555,950,d7d4,hard_time
82,4,0,8,17,1557504,770983,418099,76789,142177,40812,0.1837,950,d7d4,hard_time
82,4,1,8,17,1566720,775597,420978,76916,143246,41385,0.1827,950,d7d4,hard_time
82,4,2,8,17,1556480,770489,417855,76748,142081,40749,0.1837,950,d7d4,hard_time
83,4,0,9,17,1760256,861521,412905,83250,143918,45263,0.2016,950,a7e7,hard_time
83,4,1,9,17,1760256,861521,412905,83250,143918,45263,0.2016,950,a7e7,hard_time
83,4,2,9,17,1760256,861521,412905,83250,143918,45263,0.2016,951,a7e7,hard_time
84,4,0,10,16,1361126,677109,332370,58617,119248,30812,0.1764,799,b8c7,soft_time
84,4,1,10,16,1361126,677109,332370,58617,119248,30812,0.1764,818,b8c7,soft_time
84,4,2,10,16,1361126,677109,332370,58617,119248,30812,0.1764,808,b8c7,soft_time
85,4,0,9,16,1552384,762668,399737,73610,145606,46045,0.1841,950,a3a2,hard_time
85,4,1,9,16,1566720,769473,402698,74052,146888,46803,0.1839,950,a3a2,hard_time
85,4,2,9,16,1563648,768018,401714,73901,146495,46560,0.1840,950,a3a2,hard_time
86,4,0,9,17,1460224,732680,415721,70018,140643,40625,0.1684,950,c6a4,hard_time
86,4,1,9,17,1456128,730471,414466,69888,140255,40408,0.1686,949,c6a4,hard_time
86,4,2,9,17,1457152,731031,414808,69909,140356,40474,0.1685,950,c6a4,hard_time
87,4,0,9,17,1463296,728960,434038,74870,148831,50140,0.1725,949,a3a2,hard_time
87,4,1,9,17,1461248,727931,433570,74814,148685,50048,0.1726,950,a3a2,hard_time
87,4,2,9,17,1461248,727931,433570,74814,148685,50048,0.1726,949,a3a2,hard_time
88,4,0,9,17,1180293,581254,329321,51087,118948,32546,0.1551,773,c6a4,soft_time
88,4,1,9,17,1180293,581254,329321,51087,118948,32546,0.1551,770,c6a4,soft_time
88,4,2,9,17,1180293,581254,329321,51087,118948,32546,0.1551,773,c6a4,soft_time
89,4,0,10,17,1432032,700807,344223,69270,128625,36831,0.2012,819,c7b8,soft_time
89,4,1,10,17,1432032,700807,344223,69270,128625,36831,0.2012,828,c7b8,soft_time
89,4,2,10,17,1432032,700807,344223,69270,128625,36831,0.2012,822,c7b8,soft_time
90,4,0,9,16,1545216,770767,456869,77279,147730,47934,0.1691,950,g7g6,hard_time
90,4,1,9,16,1553408,775141,459227,77494,148372,48326,0.1687,949,g7g6,hard_time
90,4,2,9,16,1544192,770184,456518,77263,147635,47882,0.1692,950,g7g6,hard_time
91,4,0,9,17,1586176,773181,426534,84692,152494,49106,0.1986,950,a2h2,hard_time
91,4,1,9,17,1587200,773852,427092,84700,152567,49154,0.1983,950,a2h2,hard_time
91,4,2,9,17,1557504,757722,416719,83865,150187,47693,0.2013,951,a2h2,hard_time
92,4,0,9,16,1545216,770767,456869,77279,147730,47934,0.1691,950,g7g6,hard_time
92,4,1,9,16,1550336,773436,458204,77437,148115,48163,0.1690,950,g7g6,hard_time
92,4,2,9,16,1559552,778276,460680,77636,148850,48622,0.1685,950,g7g6,hard_time
93,4,0,9,16,1608704,777254,411565,92341,151271,44656,0.2244,950,a2a3,hard_time
93,4,1,9,16,1610752,778245,412323,92384,151564,44808,0.2241,949,a2a3,hard_time
93,4,2,9,16,1610752,778245,412323,92384,151564,44808,0.2241,950,a2a3,hard_time
94,4,0,10,18,1545216,757950,442418,85797,149239,47934,0.1939,950,a3a2,hard_time
94,4,1,10,18,1540096,755010,440865,85621,148952,47748,0.1942,951,a3a2,hard_time
94,4,2,10,18,1540096,755010,440865,85621,148952,47748,0.1942,950,a3a2,hard_time
95,4,0,9,17,1645568,800685,405682,77636,154137,51144,0.1914,949,a2h2,hard_time
95,4,1,9,17,1635328,795377,403705,77568,153456,50761,0.1921,950,a2h2,hard_time
95,4,2,9,17,1649664,803007,406847,77688,154442,51321,0.1910,949,a2h2,hard_time
96,4,0,9,16,1374711,671313,365493,62064,134276,39960,0.1698,813,g7g6,soft_time
96,4,1,9,16,1374711,671313,365493,62064,134276,39960,0.1698,811,g7g6,soft_time
96,4,2,9,16,1374711,671313,365493,62064,134276,39960,0.1698,813,g7g6,soft_time
97,4,0,9,16,1721344,842157,416358,83330,154588,47322,0.2001,950,a2h2,hard_time
97,4,1,9,16,1709056,836123,414690,82837,153830,47110,0.1998,949,a2h2,hard_time
97,4,2,9,16,1714176,838611,415252,83143,154102,47125,0.2002,951,a2h2,hard_time
98,4,0,8,16,1596416,792876,455258,86634,152807,45943,0.1903,950,h2h1,hard_time
98,4,1,8,16,1584128,786998,451183,86228,151343,45071,0.1911,949,h2h1,hard_time
98,4,2,8,16,1594368,791901,454760,86588,152590,45811,0.1904,950,h2h1,hard_time
99,4,0,9,17,1574912,785723,448118,87862,143896,44285,0.1961,950,d8c7,hard_time
99,4,1,9,17,1572864,784666,447722,87826,143792,44225,0.1962,949,d8c7,hard_time
99,4,2,9,17,1581056,788647,449073,87988,144435,44612,0.1959,949,d8c7,hard_time
100,4,0,10,18,1672192,819485,408195,79603,143815,41307,0.1950,950,c7d8,hard_time
100,4,1,10,18,1674240,820462,408480,79791,143941,41325,0.1953,949,c7d8,hard_time
100,4,2,10,18,1672192,819485,408195,79603,143815,41307,0.1950,949,c7d8,hard_time
101,4,0,9,17,1571840,784153,447551,87815,143733,44194,0.1962,950,d8c7,hard_time
101,4,1,9,17,1579008,787664,448740,87947,144260,44500,0.1960,950,d8c7,hard_time
101,4,2,9,17,1574912,785723,448118,87862,143896,44285,0.1961,950,d8c7,hard_time
102,4,0,9,17,1528832,762106,460330,89998,147618,47439,0.1955,949,h2h1,hard_time
102,4,1,9,17,1527808,761574,460054,89968,147545,47400,0.1956,949,h2h1,hard_time
102,4,2,9,17,1536000,765934,462054,90058,148081,47706,0.1949,950,h2h1,hard_time
103,4,0,9,17,1593344,791849,434089,93887,142531,42304,0.2163,951,d2g2,hard_time
103,4,1,9,17,1606656,798915,439851,95121,144156,43235,0.2163,950,d2g2,hard_time
103,4,2,9,17,1605632,798370,439247,94964,143985,43151,0.2162,950,d2g2,hard_time
104,4,0,9,17,1715200,844612,397389,77156,143656,43553,0.1942,949,g2g1,hard_time
104,4,1,9,17,1712128,842986,396013,76902,143261,43335,0.1942,950,g2g1,hard_time
104,4,2,9,17,1711104,842431,395493,76850,143093,43240,0.1943,949,g2g1,hard_time
105,4,0,9,17,1602560,796856,438106,94575,143690,42971,0.2159,950,d2g2,hard_time
105,4,1,9,17,1596416,793467,435516,94219,142923,42523,0.2163,949,d2g2,hard_time
105,4,2,9,17,1606656,798915,439851,95121,144156,43235,0.2163,949,d2g2,hard_time
106,4,0,9,17,1547264,774586,434624,88696,141824,41499,0.2041,950,c6e8,hard_time
106,4,1,9,17,1548288,775050,435255,88818,142004,41602,0.2041,949,c6e8,hard_time
106,4,2,9,17,1548288,775050,435255,88818,142004,41602,0.2041,950,c6e8,hard_time
107,4,0,10,19,1429504,689742,425442,96980,148164,43702,0.2280,949,c7c6,hard_time
107,4,1,10,19,1426432,688279,423899,96419,147777,43465,0.2275,950,c7c6,hard_time
107,4,2,10,19,1432576,691092,427330,97560,148660,43984,0.2283,949,c7c6,hard_time
108,4,0,7,22,1526081,870295,212644,19835,46263,5223,0.0933,758,c3e4,soft_time
108,4,1,7,22,1526081,870295,212644,19835,46263,5223,0.0933,763,c3e4,soft_time
108,4,2,7,22,1526081,870295,212644,19835,46263,5223,0.0933,766,c3e4,soft_time
109,4,0,7,21,1371136,892606,331591,26547,70559,11551,0.0801,949,c3e4,hard_time
109,4,1,7,21,1369088,891096,330830,26525,70406,11504,0.0802,950,c3e4,hard_time
109,4,2,7,21,1364992,888581,330177,26522,70253,11440,0.0803,949,c3e4,hard_time
110,4,0,6,21,1395712,967837,353581,14603,54598,7966,0.0413,949,f4g5,hard_time
110,4,1,6,21,1393664,966606,353298,14595,54555,7952,0.0413,950,f4g5,hard_time
110,4,2,6,21,1400832,970941,354250,14646,54701,7998,0.0413,949,f4g5,hard_time
111,4,0,8,23,1780736,1067709,306312,36663,73747,13825,0.1197,949,c3b5,hard_time
111,4,1,8,23,1778688,1066498,306064,36644,73702,13814,0.1197,949,c3b5,hard_time
111,4,2,8,23,1775616,1064767,305763,36622,73641,13791,0.1198,949,c3b5,hard_time
112,4,0,8,22,1512448,950614,356248,32116,74738,12602,0.0902,950,e2b5,hard_time
112,4,1,8,22,1509376,948158,355137,32077,74503,12523,0.0903,949,e2b5,hard_time
112,4,2,8,22,1519616,955914,358614,32187,75151,12736,0.0898,950,e2b5,hard_time
113,4,0,8,21,1311284,847680,329843,24916,63937,10904,0.0755,856,b5b7,soft_time
113,4,1,8,21,1311284,847680,329843,24916,63937,10904,0.0755,854,b5b7,soft_time
113,4,2,8,21,1311284,847680,329843,24916,63937,10904,0.0755,856,b5b7,soft_time
114,4,0,8,22,1474560,879472,340614,32528,89103,20143,0.0955,949,c1b1,hard_time
114,4,1,8,22,1477632,881468,341494,32576,89379,20276,0.0954,949,c1b1,hard_time
114,4,2,8,22,1475584,880196,340927,32534,89187,20179,0.0954,949,c1b1,hard_time
115,4,0,9,22,1867776,1015679,327902,47456,86287,18290,0.1447,953,b7a8,hard_time
115,4,1,9,22,1858560,1010868,325794,47250,85468,17970,0.1450,949,b7a8,hard_time
115,4,2,9,22,1860608,1011873,325947,47276,85544,17997,0.1450,950,b7a8,hard_time
116,4,0,8,22,1717248,983638,380384,33357,89561,18966,0.0877,950,f4c7,hard_time
116,4,1,8,22,1756160,1004140,384538,34430,90703,19166,0.0895,949,f4c7,hard_time
116,4,2,8,22,1704960,977209,379244,33007,89208,18934,0.0870,949,f4c7,hard_time
117,4,0,8,19,1176069,685676,339870,33320,73709,13726,0.0980,759,d5e6,soft_time
117,4,1,8,19,1176069,685676,339870,33320,73709,13726,0.0980,752,d5e6,soft_time
117,4,2,8,19,1176069,685676,339870,33320,73709,13726,0.0980,758,d5e6,soft_time
118,4,0,7,20,1639424,927454,388203,38123,87138,17226,0.0982,950,g1e2,hard_time
118,4,1,7,20,1662976,939706,390656,38353,87879,17513,0.0982,950,g1e2,hard_time
118,4,2,7,20,1635328,925339,387782,38090,86974,17164,0.0982,949,g1e2,hard_time
119,4,0,8,21,1451258,833721,339276,25691,76269,15512,0.0757,833,e2d4,soft_time
119,4,1,8,21,1451258,833721,339276,25691,76269,15512,0.0757,829,e2d4,soft_time
119,4,2,8,21,1451258,833721,339276,25691,76269,15512,0.0757,829,e2d4,soft_time
120,4,0,7,22,1724416,1001776,391043,25334,77261,14712,0.0648,950,c7e5,hard_time
120,4,1,7,22,1728512,1005306,393488,25377,77447,14799,0.0645,949,c7e5,hard_time
120,4,2,7,22,1724416,1001776,391043,25334,77261,14712,0.0648,949,c7e5,hard_time
121,4,0,6,19,1741824,1020389,397771,27792,79134,14980,0.0699,950,f1e2,hard_time
121,4,1,6,19,1729536,1012335,392231,27238,78044,14678,0.0694,949,f1e2,hard_time
121,4,2,6,19,1746944,1023340,398794,27917,79354,15038,0.0700,951,f1e2,hard_time
122,4,0,7,19,1751474,1019374,356789,27025,73643,12559,0.0757,923,c4a2,soft_time
122,4,1,7,19,1751474,1019374,356789,27025,73643,12559,0.0757,920,c4a2,soft_time
122,4,2,7,19,1751474,1019374,356789,27025,73643,12559,0.0757,905,c4a2,soft_time
123,4,0,7,21,1680384,1019369,398803,28471,73538,12936,0.0714,950,e5g3,hard_time
123,4,1,7,21,1669120,1012214,395377,28417,72931,12736,0.0719,951,e5g3,hard_time
123,4,2,7,21,1662976,1008720,393995,28384,72489,12572,0.0720,950,e5g3,hard_time
124,4,0,7,19,1592320,946855,385968,30055,82541,16734,0.0779,950,e5b8,hard_time
124,4,1,7,19,1611776,960804,392846,30156,83714,17233,0.0768,949,e5b8,hard_time
124,4,2,7,19,1594368,948355,386673,30058,82604,16759,0.0777,949,e5b8,hard_time
125,4,0,7,19,1735680,1003677,375365,34927,77546,14210,0.0930,950,b1c1,hard_time
125,4,1,7,19,1732608,1001135,373570,34926,77495,14193,0.0935,950,b1c1,hard_time
125,4,2,7,19,1733632,1001996,374192,34927,77517,14199,0.0933,949,b1c1,hard_time
126,4,0,7,20,1521664,920345,389973,27023,79788,15227,0.0693,950,h1e1,hard_time
126,4,1,7,20,1523712,921909,391030,27081,79877,15259,0.0693,949,h1e1,hard_time
126,4,2,7,20,1524736,922651,391532,27102,79952,15285,0.0692,949,h1e1,hard_time
127,4,0,6,20,1530880,954557,411084,31454,74588,10757,0.0765,950,d1e1,hard_time
127,4,1,6,20,1532928,956154,412104,31576,74710,10781,0.0766,949,d1e1,hard_time
127,4,2,6,20,1530880,954557,411084,31454,74588,10757,0.0765,950,d1e1,hard_time
128,4,0,7,20,1637376,969785,377713,22144,80305,15555,0.0586,950,h1f1,hard_time
128,4,1,7,20,1645568,974408,379077,22177,80639,15690,0.0585,949,h1f1,hard_time
128,4,2,7,20,1651712,977895,379971,22198,80792,15760,0.0584,950,h1f1,hard_time
129,4,0,7,19,1610752,970387,392161,29294,81841,15321,0.0747,949,h1f1,hard_time
129,4,1,7,19,1611776,971122,392745,29328,81934,15355,0.0747,950,h1f1,hard_time
129,4,2,7,19,1617920,974669,394033,29351,82218,15480,0.0745,949,h1f1,hard_time
130,4,0,7,21,1320628,836969,361667,26329,69252,11445,0.0728,820,g1f1,soft_time
130,4,1,7,21,1320628,836969,361667,26329,69252,11445,0.0728,834,g1f1,soft_time
130,4,2,7,21,1320628,836969,361667,26329,69252,11445,0.0728,822,g1f1,soft_time
131,4,0,7,21,1510400,967052,403231,25404,79527,15362,0.0630,949,h4h5,hard_time
131,4,1,7,21,1504256,963199,401544,25312,79077,15191,0.0630,949,h4h5,hard_time
131,4,2,7,21,1497088,957251,397283,25096,78707,15048,0.0632,950,h4h5,hard_time
132,4,0,7,21,1447936,925251,375235,29371,79184,14606,0.0783,950,d4e6,hard_time
132,4,1,7,21,1447936,925251,375235,29371,79184,14606,0.0783,949,d4e6,hard_time
132,4,2,7,21,1463296,936075,380201,29423,79884,14897,0.0774,950,d4e6,hard_time
133,4,0,8,20,1643520,1010645,358588,33594,86566,19305,0.0937,950,d4e6,hard_time
133,4,1,8,20,1662976,1021651,362302,34002,87849,19825,0.0938,950,d4e6,hard_time
133,4,2,8,20,1654784,1016728,360269,33744,87261,19592,0.0937,949,d4e6,hard_time
134,4,0,7,20,1361920,862952,437654,31784,90972,20903,0.0726,950,g1g5,hard_time
134,4,1,7,20,1367040,866193,438934,31878,91194,21001,0.0726,949,g1g5,hard_time
134,4,2,7,20,1333248,844625,429300,30767,89217,20092,0.0717,950,g1g5,hard_time
135,4,0,9,17,1717490,922337,395928,46750,117759,32362,0.1181,926,h4g5,soft_time
135,4,1,9,17,1717490,922337,395928,46750,117759,32362,0.1181,930,h4g5,soft_time
135,4,2,9,17,1717490,922337,395928,46750,117759,32362,0.1181,934,h4g5,soft_time
136,4,0,8,17,1574912,873707,433882,44308,117732,31236,0.1021,950,e1h1,hard_time
136,4,1,8,17,1597440,885519,438193,44739,119061,31905,0.1021,949,e1h1,hard_time
136,4,2,8,17,1572864,872723,433657,44252,117631,31183,0.1020,949,e1h1,hard_time
137,4,0,8,18,1565696,853193,419249,42416,118526,32696,0.1012,949,h1h3,hard_time
137,4,1,8,18,1565696,853193,419249,42416,118526,32696,0.1012,950,h1h3,hard_time
137,4,2,8,18,1564672,852674,419141,42416,118483,32671,0.1012,950,h1h3,hard_time
138,4,0,9,17,1507328,773848,439224,59249,137368,42266,0.1349,949,b3c4,hard_time
138,4,1,9,17,1510400,775867,440556,59277,137518,42343,0.1346,949,b3c4,hard_time
138,4,2,9,17,1510400,775867,440556,59277,137518,42343,0.1346,949,b3c4,hard_time
139,4,0,9,16,1407028,696438,373056,48309,133712,42373,0.1295,827,c2c3,soft_time
139,4,1,9,16,1407028,696438,373056,48309,133712,42373,0.1295,822,c2c3,soft_time
139,4,2,9,16,1407028,696438,373056,48309,133712,42373,0.1295,826,c2c3,soft_time
140,4,0,9,17,1561600,767555,441807,71946,155187,50623,0.1628,949,c4c5,hard_time
140,4,1,9,17,1551360,761807,437711,71707,154043,49911,0.1638,949,c4c5,hard_time
140,4,2,9,17,1560576,766946,441355,71934,155046,50546,0.1630,950,c4c5,hard_time
141,4,0,9,17,1550336,743233,409112,64561,152138,52925,0.1578,949,d4f5,hard_time
141,4,1,9,17,1554432,745410,411077,64778,152612,53245,0.1576,950,d4f5,hard_time
141,4,2,9,17,1550336,743233,409112,64561,152138,52925,0.1578,950,d4f5,hard_time
142,4,0,9,16,1676288,793128,394396,76328,150872,50448,0.1935,950,f5e3,hard_time
142,4,1,9,16,1687552,798478,397227,76475,152069,51155,0.1925,950,f5e3,hard_time
142,4,2,9,16,1671168,790624,392881,76198,150302,50112,0.1939,950,f5e3,hard_time
143,4,0,9,16,1633280,770100,406606,90423,150355,47509,0.2224,950,c1d2,hard_time
143,4,1,9,16,1635328,771032,407891,90550,150794,47768,0.2220,949,c1d2,hard_time
143,4,2,9,16,1634304,770560,407239,90475,150571,47644,0.2222,950,c1d2,hard_time
144,4,0,9,15,1515048,737932,327610,61449,120351,31248,0.1876,807,d2d3,soft_time
144,4,1,9,15,1515048,737932,327610,61449,120351,31248,0.1876,803,d2d3,soft_time
144,4,2,9,15,1515048,737932,327610,61449,120351,31248,0.1876,803,d2d3,soft_time
145,4,0,9,16,1604608,770465,415933,69666,152236,48854,0.1675,949,g5g6,hard_time
145,4,1,9,16,1615872,775673,419133,70346,153268,49468,0.1678,950,g5g6,hard_time
145,4,2,9,16,1620992,778223,420365,70451,153697,49735,0.1676,949,g5g6,hard_time
146,4,0,10,17,1441792,679722,439801,79071,163298,55457,0.1798,950,g6g7,hard_time
146,4,1,10,17,1437696,677695,438330,78841,162878,55212,0.1799,950,g6g7,hard_time
146,4,2,10,17,1435648,676644,437493,78786,162617,55049,0.1801,949,g6g7,hard_time
147,4,0,10,16,1072883,514041,315969,49588,118436,33953,0.1569,714,d4e5,soft_time
147,4,1,10,16,1072883,514041,315969,49588,118436,33953,0.1569,711,d4e5,soft_time
147,4,2,10,16,1072883,514041,315969,49588,118436,33953,0.1569,723,d4e5,soft_time
148,4,0,9,16,1546240,734160,382049,66923,151179,50406,0.1752,949,g6e6,hard_time
148,4,1,9,16,1540096,731206,380703,66713,150709,50122,0.1752,950,g6e6,hard_time
148,4,2,9,16,1549312,735660,382762,67042,151446,50569,0.1752,950,g6e6,hard_time
149,4,0,10,16,1212218,573655,316389,59350,124840,33434,0.1876,752,g6g7,soft_time
149,4,1,10,16,1212218,573655,316389,59350,124840,33434,0.1876,764,g6g7,soft_time
149,4,2,10,16,1212218,573655,316389,59350,124840,33434,0.1876,754,g6g7,soft_time
150,4,0,9,16,1648640,782967,368264,72513,146138,44081,0.1969,949,h6h3,hard_time
150,4,1,9,16,1653760,785362,368778,72716,146405,44218,0.1972,949,h6h3,hard_time
150,4,2,9,16,1671168,793438,371341,73476,147527,44856,0.1979,950,h6h3,hard_time
151,4,0,9,16,1651712,789299,380953,57151,151493,51887,0.1500,949,h3h7,hard_time
151,4,1,9,16,1669120,797583,382799,57287,152541,52552,0.1497,949,h3h7,hard_time
151,4,2,9,16,1659904,793175,382049,57221,152092,52268,0.1498,950,h3h7,hard_time
152,4,0,9,16,1454080,693253,447742,91619,154082,50994,0.2046,949,h7g7,hard_time
152,4,1,9,16,1465344,698166,450236,92545,155180,51606,0.2055,950,h7g7,hard_time
152,4,2,9,16,1460224,696020,448985,92062,154579,51275,0.2050,950,h7g7,hard_time
153,4,0,10,18,1521664,732456,425222,91775,148843,47264,0.2158,950,h7g7,hard_time
153,4,1,10,18,1517568,730608,424443,91638,148371,47018,0.2159,951,h7g7,hard_time
153,4,2,10,18,1521664,732456,425222,91775,148843,47264,0.2158,949,h7g7,hard_time
154,4,0,10,18,1437696,697546,456308,101251,149986,46970,0.2219,950,e7g7,hard_time
154,4,1,10,18,1442816,699828,459539,102052,150809,47430,0.2221,949,e7g7,hard_time
154,4,2,10,18,1437696,697546,456308,101251,149986,46970,0.2219,949,e7g7,hard_time
155,4,0,10,18,1443840,698734,438469,85800,150273,50099,0.1957,949,g5g6,hard_time
155,4,1,10,18,1446912,700136,439442,85946,150667,50350,0.1956,950,g5g6,hard_time
155,4,2,10,18,1441792,697739,437795,85751,150026,49947,0.1959,951,g5g6,hard_time
156,4,0,10,18,1452032,699678,452512,109908,151238,43623,0.2429,949,e3g4,hard_time
156,4,1,10,18,1457152,702129,455608,111012,151966,44043,0.2437,949,e3g4,hard_time
156,4,2,10,18,1452032,699678,452512,109908,151238,43623,0.2429,950,e3g4,hard_time
157,4,0,10,17,1538048,738801,432293,77576,154590,55652,0.1795,949,g4e5,hard_time
157,4,1,10,17,1533952,736579,430761,77512,154094,55356,0.1799,949,g4e5,hard_time
157,4,2,10,17,1540096,739850,433244,77682,154879,55830,0.1793,949,g4e5,hard_time
158,4,0,11,18,1247345,609220,374452,68386,125828,37876,0.1826,792,f4e3,soft_time
158,4,1,11,18,1247345,609220,374452,68386,125828,37876,0.1826,782,f4e3,soft_time
158,4,2,11,18,1247345,609220,374452,68386,125828,37876,0.1826,792,f4e3,soft_time
159,4,0,12,20,1512448,713166,464190,115041,160229,52905,0.2478,950,e3d4,hard_time
159,4,1,12,20,1498112,706170,460739,114742,158927,52152,0.2490,950,e3d4,hard_time
159,4,2,12,20,1512448,713166,464190,115041,160229,52905,0.2478,949,e3d4,hard_time
160,4,0,8,24,1433717,929179,328341,21953,49621,6416,0.0669,833,e6d5,soft_time
160,4,1,8,24,1433717,929179,328341,21953,49621,6416,0.0669,831,e6d5,soft_time
160,4,2,8,24,1433717,929179,328341,21953,49621,6416,0.0669,831,e6d5,soft_time
161,4,0,7,26,1590272,1030945,381394,19153,53992,7158,0.0502,949,c8e6,hard_time
161,4,1,7,26,1598464,1035567,382478,19207,54174,7203,0.0502,950,c8e6,hard_time
161,4,2,7,26,1593344,1032753,381852,19171,54050,7170,0.0502,949,c8e6,hard_time
162,4,0,6,25,1479680,1012280,411087,16542,48156,5849,0.0402,949,g4e6,hard_time
162,4,1,6,25,1473536,1007428,409062,16522,48002,5810,0.0404,950,g4e6,hard_time
162,4,2,6,25,1471488,1006126,408656,16502,47957,5797,0.0404,949,g4e6,hard_time
163,4,0,7,24,1410527,952057,351605,12481,43775,5234,0.0355,867,g4e2,soft_time
163,4,1,7,24,1410527,952057,351605,12481,43775,5234,0.0355,860,g4e2,soft_time
163,4,2,7,24,1410527,952057,351605,12481,43775,5234,0.0355,861,g4e2,soft_time
164,4,0,7,24,1529856,1041965,390437,19735,54638,7097,0.0505,949,g4e2,hard_time
164,4,1,7,24,1546240,1053440,395600,19982,55572,7365,0.0505,950,g4e2,hard_time
164,4,2,7,24,1546240,1053440,395600,19982,55572,7365,0.0505,949,g4e2,hard_time
165,4,0,6,21,1567744,1037260,398088,21015,60438,8363,0.0528,949,a8e8,hard_time
165,4,1,6,21,1567744,1037260,398088,21015,60438,8363,0.0528,950,a8e8,hard_time
165,4,2,6,21,1572864,1041435,400905,21110,60757,8467,0.0527,950,a8e8,hard_time
166,4,0,7,22,1669120,1083550,379071,31992,70342,10033,0.0844,949,d7f5,hard_time
166,4,1,7,22,1673216,1086769,380594,32015,70629,10141,0.0841,950,d7f5,hard_time
166,4,2,7,22,1656832,1076100,376786,31890,69762,9850,0.0846,949,d7f5,hard_time
167,4,0,6,23,1530880,1068173,390974,17782,52774,6679,0.0455,949,c6b4,hard_time
167,4,1,6,23,1524736,1064289,389942,17722,52592,6635,0.0454,949,c6b4,hard_time
167,4,2,6,23,1511424,1056658,387621,17379,51935,6514,0.0448,949,c6b4,hard_time
168,4,0,6,23,1506304,1052969,393264,19575,49155,5668,0.0498,950,a8d8,hard_time
168,4,1,6,23,1506304,1052969,393264,19575,49155,5668,0.0498,950,a8d8,hard_time
168,4,2,6,23,1492992,1045426,391443,19406,48662,5526,0.0496,949,a8d8,hard_time
169,4,0,7,22,1716224,1078197,367596,22426,69909,11641,0.0610,950,d8e6,hard_time
